MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241119,CA,28.61,71.39,16.88,5.5,0.95,0,11/19/2024,11/25/2024,1
20241112,CA,25.51,74.49,17,5.5,0.95,0,11/12/2024,11/18/2024,1
20241105,CA,25.53,74.47,12.26,4.3,0,0,11/5/2024,11/11/2024,1
20241029,CA,25.37,74.63,12.26,4.3,0,0,10/29/2024,11/4/2024,1
20241022,CA,24.68,75.32,14.05,4.3,0,0,10/22/2024,10/28/2024,1
20241015,CA,24.68,75.32,14.05,4.3,0,0,10/15/2024,10/21/2024,1
20241008,CA,24.68,75.32,13.77,1.72,0,0,10/8/2024,10/14/2024,1
20241001,CA,28.4,71.6,10.67,0.08,0,0,10/1/2024,10/7/2024,1
20240924,CA,28.59,71.41,10.67,0.08,0,0,9/24/2024,9/30/2024,1
20240917,CA,28.59,71.41,10.67,0.08,0,0,9/17/2024,9/23/2024,1
20240910,CA,28.59,71.41,10.68,0.08,0,0,9/10/2024,9/16/2024,1
20240903,CA,45.59,54.41,8.36,0,0,0,9/3/2024,9/9/2024,1
20240827,CA,58.11,41.89,6.91,0.1,0,0,8/27/2024,9/2/2024,1
20240820,CA,66.59,33.41,6.91,0.1,0,0,8/20/2024,8/26/2024,1
20240813,CA,77.29,22.71,5.32,0,0,0,8/13/2024,8/19/2024,1
20240806,CA,77.26,22.74,5.32,0,0,0,8/6/2024,8/12/2024,1
20240730,CA,78.78,21.22,4.44,0,0,0,7/30/2024,8/5/2024,1
20240723,CA,78.8,21.2,4.44,0,0,0,7/23/2024,7/29/2024,1
20240716,CA,78.8,21.2,1.62,0,0,0,7/16/2024,7/22/2024,1
20240709,CA,80.72,19.28,0.77,0,0,0,7/9/2024,7/15/2024,1
20240702,CA,94.25,5.75,0,0,0,0,7/2/2024,7/8/2024,1
20240625,CA,97.18,2.82,0,0,0,0,6/25/2024,7/1/2024,1
20240618,CA,98.79,1.21,0,0,0,0,6/18/2024,6/24/2024,1
20240611,CA,98.79,1.21,0,0,0,0,6/11/2024,6/17/2024,1
20240604,CA,98.78,1.22,0,0,0,0,6/4/2024,6/10/2024,1
20240528,CA,98.77,1.23,0,0,0,0,5/28/2024,6/3/2024,1
20240521,CA,98.77,1.23,0,0,0,0,5/21/2024,5/27/2024,1
20240514,CA,98.77,1.23,0,0,0,0,5/14/2024,5/20/2024,1
20240507,CA,97.32,2.68,0,0,0,0,5/7/2024,5/13/2024,1
20240430,CA,97.32,2.68,0,0,0,0,4/30/2024,5/6/2024,1
20240423,CA,97.32,2.68,0,0,0,0,4/23/2024,4/29/2024,1
20240416,CA,97.32,2.68,0,0,0,0,4/16/2024,4/22/2024,1
20240409,CA,97.32,2.68,0,0,0,0,4/9/2024,4/15/2024,1
20240402,CA,95.46,4.54,0,0,0,0,4/2/2024,4/8/2024,1
20240326,CA,95.46,4.54,0,0,0,0,3/26/2024,4/1/2024,1
20240319,CA,95.46,4.54,0,0,0,0,3/19/2024,3/25/2024,1
20240312,CA,95.46,4.54,0,0,0,0,3/12/2024,3/18/2024,1
20240305,CA,95.46,4.54,0,0,0,0,3/5/2024,3/11/2024,1
20240227,CA,92.97,7.03,0,0,0,0,2/27/2024,3/4/2024,1
20240220,CA,92.97,7.03,0,0,0,0,2/20/2024,2/26/2024,1
20240213,CA,92.81,7.19,0,0,0,0,2/13/2024,2/19/2024,1
20240206,CA,92.84,7.16,0,0,0,0,2/6/2024,2/12/2024,1
20240130,CA,90.53,9.47,0,0,0,0,1/30/2024,2/5/2024,1
20240123,CA,96.55,3.45,0,0,0,0,1/23/2024,1/29/2024,1
20240116,CA,96.65,3.35,0,0,0,0,1/16/2024,1/22/2024,1
20240109,CA,96.65,3.35,0,0,0,0,1/9/2024,1/15/2024,1
20240102,CA,96.65,3.35,0,0,0,0,1/2/2024,1/8/2024,1
20231226,CA,96.65,3.35,0,0,0,0,12/26/2023,1/1/2024,1
20231219,CA,96.33,3.67,0,0,0,0,12/19/2023,12/25/2023,1
20231212,CA,96.33,3.67,0,0,0,0,12/12/2023,12/18/2023,1
20231205,CA,96.33,3.67,0,0,0,0,12/5/2023,12/11/2023,1
20231128,CA,95.32,4.68,0,0,0,0,11/28/2023,12/4/2023,1
20231121,CA,95.32,4.68,0,0,0,0,11/21/2023,11/27/2023,1
20231114,CA,95.32,4.68,0,0,0,0,11/14/2023,11/20/2023,1
20231107,CA,94.04,5.96,0,0,0,0,11/7/2023,11/13/2023,1
20231031,CA,94.34,5.66,0,0,0,0,10/31/2023,11/6/2023,1
20231024,CA,94.32,5.68,0,0,0,0,10/24/2023,10/30/2023,1
20231017,CA,94.32,5.68,0,0,0,0,10/17/2023,10/23/2023,1
20231010,CA,93.98,6.02,0.07,0,0,0,10/10/2023,10/16/2023,1
20231003,CA,94.01,5.99,0.07,0,0,0,10/3/2023,10/9/2023,1
20230926,CA,94.01,5.99,0.07,0,0,0,9/26/2023,10/2/2023,1
20230919,CA,93.53,6.47,0.24,0,0,0,9/19/2023,9/25/2023,1
20230912,CA,93.54,6.46,0.22,0,0,0,9/12/2023,9/18/2023,1
20230905,CA,93.53,6.47,0.22,0,0,0,9/5/2023,9/11/2023,1
20230829,CA,93.35,6.65,1.35,0,0,0,8/29/2023,9/4/2023,1
20230822,CA,93.33,6.67,1.38,0,0,0,8/22/2023,8/28/2023,1
20230815,CA,74.56,25.44,7.27,0,0,0,8/15/2023,8/21/2023,1
20230808,CA,74.55,25.45,7.28,0,0,0,8/8/2023,8/14/2023,1
20230801,CA,74.43,25.57,6.52,0,0,0,8/1/2023,8/7/2023,1
20230725,CA,74.43,25.57,6.29,0,0,0,7/25/2023,7/31/2023,1
20230718,CA,74.45,25.55,6.29,0,0,0,7/18/2023,7/24/2023,1
20230711,CA,71.95,28.05,6.29,0,0,0,7/11/2023,7/17/2023,1
20230704,CA,71.95,28.05,4.63,0,0,0,7/4/2023,7/10/2023,1
20230627,CA,71.88,28.12,4.63,0,0,0,6/27/2023,7/3/2023,1
20230620,CA,72.32,27.68,4.63,0,0,0,6/20/2023,6/26/2023,1
20230613,CA,72.32,27.68,4.63,0,0,0,6/13/2023,6/19/2023,1
20230606,CA,70.88,29.12,4.63,0,0,0,6/6/2023,6/12/2023,1
20230530,CA,70.88,29.12,4.63,0,0,0,5/30/2023,6/5/2023,1
20230523,CA,70.86,29.14,4.63,0,0,0,5/23/2023,5/29/2023,1
20230516,CA,68.02,31.98,5.95,0,0,0,5/16/2023,5/22/2023,1
20230509,CA,68.02,31.98,5.95,0,0,0,5/9/2023,5/15/2023,1
20230502,CA,68.04,31.96,7.98,0,0,0,5/2/2023,5/8/2023,1
20230425,CA,68.04,31.96,7.98,0,0,0,4/25/2023,5/1/2023,1
20230418,CA,65.67,34.33,8.79,0,0,0,4/18/2023,4/24/2023,1
20230411,CA,65.67,34.33,8.79,0,0,0,4/11/2023,4/17/2023,1
20230404,CA,56.17,43.83,24.86,0.82,0,0,4/4/2023,4/10/2023,1
20230328,CA,55.34,44.66,28.11,1.95,0,0,3/28/2023,4/3/2023,1
20230321,CA,48.51,51.49,35.88,8.49,0,0,3/21/2023,3/27/2023,1
20230314,CA,44.66,55.34,36.42,8.49,0,0,3/14/2023,3/20/2023,1
20230307,CA,26.84,73.16,43.06,19,0,0,3/7/2023,3/13/2023,1
20230228,CA,16.71,83.29,49.13,24.96,0,0,2/28/2023,3/6/2023,1
20230221,CA,0.61,99.39,84.6,32.62,0,0,2/21/2023,2/27/2023,1
20230214,CA,0.64,99.36,84.6,32.62,0,0,2/14/2023,2/20/2023,1
20230207,CA,0.64,99.36,84.6,32.62,0,0,2/7/2023,2/13/2023,1
20230131,CA,0.64,99.36,89.56,32.57,0,0,1/31/2023,2/6/2023,1
20230124,CA,0.64,99.36,89.56,32.57,0,0,1/24/2023,1/30/2023,1
20230117,CA,0.64,99.36,92.12,42.84,0,0,1/17/2023,1/23/2023,1
20230110,CA,0,100,95.38,46,0.32,0,1/10/2023,1/16/2023,1
20230103,CA,0,100,97.93,71.14,27.1,0,1/3/2023,1/9/2023,1
20221227,CA,0,100,97.94,80.56,35.5,7.16,12/27/2022,1/2/2023,1
20221220,CA,0,100,97.94,80.56,35.5,7.16,12/20/2022,12/26/2022,1
20221213,CA,0,100,97.94,80.56,35.5,7.16,12/13/2022,12/19/2022,1
20221206,CA,0,100,99.48,84.97,40.08,12.73,12/6/2022,12/12/2022,1
20221129,CA,0,100,99.48,84.97,40.92,12.73,11/29/2022,12/5/2022,1
20221122,CA,0,100,99.48,84.97,40.92,12.73,11/22/2022,11/28/2022,1
20221115,CA,0,100,99.48,84.97,40.92,12.73,11/15/2022,11/21/2022,1
20221108,CA,0,100,99.51,88.09,41.39,16.57,11/8/2022,11/14/2022,1
20221101,CA,0,100,99.77,91.83,43.06,16.57,11/1/2022,11/7/2022,1
20221025,CA,0,100,99.77,91.83,43.06,16.57,10/25/2022,10/31/2022,1
20221018,CA,0,100,99.77,91.83,40.91,16.57,10/18/2022,10/24/2022,1
20221011,CA,0,100,99.77,93.99,40.91,16.57,10/11/2022,10/17/2022,1
20221004,CA,0,100,99.77,94.02,40.91,16.57,10/4/2022,10/10/2022,1
20220927,CA,0,100,99.76,94.01,40.91,16.57,9/27/2022,10/3/2022,1
20220920,CA,0,100,99.76,94.06,40.91,16.57,9/20/2022,9/26/2022,1
20220913,CA,0,100,99.76,94.06,40.91,16.57,9/13/2022,9/19/2022,1
20220906,CA,0,100,99.76,97.52,40.18,16.57,9/6/2022,9/12/2022,1
20220830,CA,0,100,99.76,97.52,40.18,16.57,8/30/2022,9/5/2022,1
20220823,CA,0,100,99.76,97.53,43.16,16.57,8/23/2022,8/29/2022,1
20220816,CA,0,100,99.76,97.53,43.16,16.57,8/16/2022,8/22/2022,1
20220809,CA,0,100,99.77,97.52,45.81,16.53,8/9/2022,8/15/2022,1
20220802,CA,0,100,99.78,97.47,59.81,12.12,8/2/2022,8/8/2022,1
20220726,CA,0,100,99.78,97.47,59.81,12.74,7/26/2022,8/1/2022,1
20220719,CA,0,100,99.78,97.47,59.81,12.74,7/19/2022,7/25/2022,1
20220712,CA,0,100,99.8,97.48,59.81,12.74,7/12/2022,7/18/2022,1
20220705,CA,0,100,99.8,97.48,59.81,11.59,7/5/2022,7/11/2022,1
20220628,CA,0,100,99.79,97.48,59.81,11.59,6/28/2022,7/4/2022,1
20220621,CA,0,100,99.79,97.48,59.81,11.59,6/21/2022,6/27/2022,1
20220614,CA,0,100,99.79,97.48,59.81,11.59,6/14/2022,6/20/2022,1
20220607,CA,0,100,99.79,97.48,59.81,11.59,6/7/2022,6/13/2022,1
20220531,CA,0,100,99.86,97.56,59.81,11.59,5/31/2022,6/6/2022,1
20220524,CA,0,100,99.86,97.56,59.81,11.59,5/24/2022,5/30/2022,1
20220517,CA,0,100,99.86,95.14,59.81,0.18,5/17/2022,5/23/2022,1
20220510,CA,0,100,99.86,95.14,59.81,0,5/10/2022,5/16/2022,1
20220503,CA,0,100,100,95.18,40.51,0,5/3/2022,5/9/2022,1
20220426,CA,0,100,100,95.18,40.56,0,4/26/2022,5/2/2022,1
20220419,CA,0,100,100,95.18,40.81,0,4/19/2022,4/25/2022,1
20220412,CA,0,100,100,95.75,46.87,0,4/12/2022,4/18/2022,1
20220405,CA,0,100,100,93.65,40.67,0,4/5/2022,4/11/2022,1
20220329,CA,0,100,100,93.65,40.25,0,3/29/2022,4/4/2022,1
20220322,CA,0,100,100,93.65,37.69,0,3/22/2022,3/28/2022,1
20220315,CA,0,100,100,93.23,35.22,0,3/15/2022,3/21/2022,1
20220308,CA,0,100,100,86.98,12.82,0,3/8/2022,3/14/2022,1
20220301,CA,0,100,100,86.98,12.82,0,3/1/2022,3/7/2022,1
20220222,CA,0,100,100,68.77,6.7,0,2/22/2022,2/28/2022,1
20220215,CA,0,100,99.57,66.39,1.39,0,2/15/2022,2/21/2022,1
20220208,CA,0,100,99.25,66.39,1.39,0,2/8/2022,2/14/2022,1
20220201,CA,0,100,99.25,66.39,1.39,0,2/1/2022,2/7/2022,1
20220125,CA,0,100,99.25,66.39,1.39,0,1/25/2022,1/31/2022,1
20220118,CA,0,100,99.25,66.39,1.39,0,1/18/2022,1/24/2022,1
20220111,CA,0,100,99.25,66.39,1.39,0,1/11/2022,1/17/2022,1
20220104,CA,0,100,99.3,67.62,16.6,0.84,1/4/2022,1/10/2022,1
20211228,CA,0,100,100,86.28,32.93,0.84,12/28/2021,1/3/2022,1
20211221,CA,0,100,100,92.44,79.44,23.11,12/21/2021,12/27/2021,1
20211214,CA,0,100,100,92.43,80.28,28.27,12/14/2021,12/20/2021,1
20211207,CA,0,100,100,92.43,80.28,28.27,12/7/2021,12/13/2021,1
20211130,CA,0,100,100,92.43,80.28,28.27,11/30/2021,12/6/2021,1
20211123,CA,0,100,100,92.43,80.28,28.27,11/23/2021,11/29/2021,1
20211116,CA,0,100,100,92.43,80.28,37.62,11/16/2021,11/22/2021,1
20211109,CA,0,100,100,92.43,80.28,37.62,11/9/2021,11/15/2021,1
20211102,CA,0,100,100,93.81,83.33,38.74,11/2/2021,11/8/2021,1
20211026,CA,0,100,100,93.81,83.33,38.74,10/26/2021,11/1/2021,1
20211019,CA,0,100,100,93.81,87.18,45.66,10/19/2021,10/25/2021,1
20211012,CA,0,100,100,93.93,87.18,45.66,10/12/2021,10/18/2021,1
20211005,CA,0,100,100,93.93,87.88,45.66,10/5/2021,10/11/2021,1
20210928,CA,0,100,100,93.93,87.88,45.66,9/28/2021,10/4/2021,1
20210921,CA,0,100,100,93.93,87.88,45.66,9/21/2021,9/27/2021,1
20210914,CA,0,100,100,93.93,87.94,45.66,9/14/2021,9/20/2021,1
20210907,CA,0,100,100,93.93,87.94,45.66,9/7/2021,9/13/2021,1
20210831,CA,0,100,100,95.56,88.37,47.4,8/31/2021,9/6/2021,1
20210824,CA,0,100,100,95.58,88.37,47.4,8/24/2021,8/30/2021,1
20210817,CA,0,100,100,95.58,88.37,48.97,8/17/2021,8/23/2021,1
20210810,CA,0,100,100,95.07,88.37,47.1,8/10/2021,8/16/2021,1
20210803,CA,0,100,100,95.07,88.37,46.45,8/3/2021,8/9/2021,1
20210727,CA,0,100,100,95.09,88.59,46.49,7/27/2021,8/2/2021,1
20210720,CA,0,100,100,94.75,85.75,33.42,7/20/2021,7/26/2021,1
20210713,CA,0,100,100,94.75,85.73,33.32,7/13/2021,7/19/2021,1
20210706,CA,0,100,100,94.73,85.44,33.32,7/6/2021,7/12/2021,1
20210629,CA,0,100,100,94.73,85.44,33.32,6/29/2021,7/5/2021,1
20210622,CA,0,100,100,94.73,85.44,33.32,6/22/2021,6/28/2021,1
20210615,CA,0,100,100,94.75,85.44,33.32,6/15/2021,6/21/2021,1
20210608,CA,0,100,100,94.75,85.2,33.32,6/8/2021,6/14/2021,1
20210601,CA,0,100,100,94.61,74.46,26.04,6/1/2021,6/7/2021,1
20210525,CA,0,100,100,94.61,74.46,26.04,5/25/2021,5/31/2021,1
20210518,CA,0,100,100,94.31,73.33,15.91,5/18/2021,5/24/2021,1
20210511,CA,0,100,100,94.31,73.33,13.53,5/11/2021,5/17/2021,1
20210504,CA,0,100,97.52,92.88,73.31,5.36,5/4/2021,5/10/2021,1
20210427,CA,0,100,97.51,87.95,52.86,5.36,4/27/2021,5/3/2021,1
20210420,CA,0,100,96.54,85.37,49.86,5.36,4/20/2021,4/26/2021,1
20210413,CA,0.78,99.22,94.14,76.97,38.68,5.36,4/13/2021,4/19/2021,1
20210406,CA,0.77,99.23,92.65,69.68,35.42,5.36,4/6/2021,4/12/2021,1
20210330,CA,0.77,99.23,90.66,64.02,31.76,5.36,3/30/2021,4/5/2021,1
20210323,CA,0.7,99.3,90.66,64.02,31.76,5.36,3/23/2021,3/29/2021,1
20210316,CA,0.78,99.22,90.62,58.59,29.54,3.75,3/16/2021,3/22/2021,1
20210309,CA,0.75,99.25,90.89,58.59,29.54,3.75,3/9/2021,3/15/2021,1
20210302,CA,0.75,99.25,90.89,56.98,29.54,3.75,3/2/2021,3/8/2021,1
20210223,CA,0.7,99.3,84.88,56.98,29.54,3.75,2/23/2021,3/1/2021,1
20210216,CA,0.7,99.3,84.88,57.58,30.99,3.75,2/16/2021,2/22/2021,1
20210209,CA,0.64,99.36,85.1,57.87,31.41,3.75,2/9/2021,2/15/2021,1
20210202,CA,0,100,85.99,58.44,31.65,3.75,2/2/2021,2/8/2021,1
20210126,CA,0,100,95.2,75.74,39.46,3.86,1/26/2021,2/1/2021,1
20210119,CA,0,100,95.2,78.12,39.46,1.19,1/19/2021,1/25/2021,1
20210112,CA,0,100,95.2,79.1,39.5,1.19,1/12/2021,1/18/2021,1
20210105,CA,0,100,95.2,74.34,33.84,1.19,1/5/2021,1/11/2021,1
20201229,CA,0,100,95.17,74.34,33.75,1.19,12/29/2020,1/4/2021,1
20201222,CA,0,100,95.17,74.34,33.75,1.19,12/22/2020,12/28/2020,1
20201215,CA,0,100,95.17,74.35,33.75,1.19,12/15/2020,12/21/2020,1
20201208,CA,0,100,95.17,66.79,21.3,0,12/8/2020,12/14/2020,1
20201201,CA,3.46,96.54,75.03,48.19,19.36,0,12/1/2020,12/7/2020,1
20201124,CA,3.5,96.5,75.03,48.19,19.36,0,11/24/2020,11/30/2020,1
20201117,CA,15.61,84.39,70.91,41.25,15.83,0,11/17/2020,11/23/2020,1
20201110,CA,15.48,84.52,70.91,41.25,15.83,0,11/10/2020,11/16/2020,1
20201103,CA,15.48,84.52,67.54,35.61,12.74,0,11/3/2020,11/9/2020,1
20201027,CA,15.4,84.6,67.54,35.61,12.74,0,10/27/2020,11/2/2020,1
20201020,CA,15.4,84.6,67.54,35.61,12.74,0,10/20/2020,10/26/2020,1
20201013,CA,15.4,84.6,67.54,35.61,12.74,0,10/13/2020,10/19/2020,1
20201006,CA,15.4,84.6,67.54,35.61,12.74,0,10/6/2020,10/12/2020,1
20200929,CA,15.35,84.65,67.65,35.62,12.74,0,9/29/2020,10/5/2020,1
20200922,CA,15.62,84.38,67.09,35.27,3.39,0,9/22/2020,9/28/2020,1
20200915,CA,15.62,84.38,67.09,35.26,3.17,0,9/15/2020,9/21/2020,1
20200908,CA,20.45,79.55,54.18,32.98,3.04,0,9/8/2020,9/14/2020,1
20200901,CA,20.39,79.61,54.38,31.78,3.04,0,9/1/2020,9/7/2020,1
20200825,CA,20.55,79.45,54.38,31.88,3.04,0,8/25/2020,8/31/2020,1
20200818,CA,20.55,79.45,54.22,21.72,3.04,0,8/18/2020,8/24/2020,1
20200811,CA,33.74,66.26,50.39,21.72,3.04,0,8/11/2020,8/17/2020,1
20200804,CA,33.74,66.26,50.38,21.5,3.04,0,8/4/2020,8/10/2020,1
20200728,CA,40.34,59.66,50.38,21.5,3.04,0,7/28/2020,8/3/2020,1
20200721,CA,40.34,59.66,48.21,21.5,3.04,0,7/21/2020,7/27/2020,1
20200714,CA,40.38,59.62,48.19,21.5,2.45,0,7/14/2020,7/20/2020,1
20200707,CA,41.79,58.21,46.74,20.84,2.45,0,7/7/2020,7/13/2020,1
20200630,CA,41.79,58.21,46.74,20.84,2.45,0,6/30/2020,7/6/2020,1
20200623,CA,41.79,58.21,46.74,20.84,2.45,0,6/23/2020,6/29/2020,1
20200616,CA,41.79,58.21,46.74,20.84,2.45,0,6/16/2020,6/22/2020,1
20200609,CA,41.79,58.21,46.74,20.84,2.45,0,6/9/2020,6/15/2020,1
20200602,CA,41.8,58.2,46.67,20.84,2.97,0,6/2/2020,6/8/2020,1
20200526,CA,41.8,58.2,46.67,20.84,2.97,0,5/26/2020,6/1/2020,1
20200519,CA,41.8,58.2,46.67,20.84,2.97,0,5/19/2020,5/25/2020,1
20200512,CA,41.8,58.2,46.67,20.84,2.99,0,5/12/2020,5/18/2020,1
20200505,CA,41.8,58.2,42.87,19.56,3.94,0,5/5/2020,5/11/2020,1
20200428,CA,41.8,58.2,41.58,19.59,4.66,0,4/28/2020,5/4/2020,1
20200421,CA,41.8,58.2,35.7,19.59,4.66,0,4/21/2020,4/27/2020,1
20200414,CA,41.8,58.2,35.7,12.83,0,0,4/14/2020,4/20/2020,1
20200407,CA,32.29,67.71,43.31,1.3,0,0,4/7/2020,4/13/2020,1
20200331,CA,24.86,75.14,43.31,1.3,0,0,3/31/2020,4/6/2020,1
20200324,CA,24.86,75.14,40.42,1.3,0,0,3/24/2020,3/30/2020,1
20200317,CA,24.64,75.36,47.59,1.26,0,0,3/17/2020,3/23/2020,1
20200310,CA,21.5,78.5,48.09,0,0,0,3/10/2020,3/16/2020,1
20200303,CA,30.26,69.74,34.16,0,0,0,3/3/2020,3/9/2020,1
20200225,CA,30.26,69.74,23.34,0,0,0,2/25/2020,3/2/2020,1
20200218,CA,40.02,59.98,9.54,0,0,0,2/18/2020,2/24/2020,1
20200211,CA,53.85,46.15,9.54,0,0,0,2/11/2020,2/17/2020,1
20200204,CA,65.72,34.28,0,0,0,0,2/4/2020,2/10/2020,1
20200128,CA,65.72,34.28,0,0,0,0,1/28/2020,2/3/2020,1
20200121,CA,96.39,3.61,0,0,0,0,1/21/2020,1/27/2020,1
20200114,CA,96.39,3.61,0,0,0,0,1/14/2020,1/20/2020,1
20200107,CA,96.43,3.57,0,0,0,0,1/7/2020,1/13/2020,1
20191231,CA,96.43,3.57,0,0,0,0,12/31/2019,1/6/2020,1
20191224,CA,96.43,3.57,0,0,0,0,12/24/2019,12/30/2019,1
20191217,CA,96.43,3.57,0,0,0,0,12/17/2019,12/23/2019,1
20191210,CA,96.43,3.57,0,0,0,0,12/10/2019,12/16/2019,1
20191203,CA,14.74,85.26,0.01,0,0,0,12/3/2019,12/9/2019,1
20191126,CA,9.22,90.78,3.31,0.01,0,0,11/26/2019,12/2/2019,1
20191119,CA,18.55,81.45,3.59,0.01,0,0,11/19/2019,11/25/2019,1
20191112,CA,18.61,81.39,3.57,0.01,0,0,11/12/2019,11/18/2019,1
20191105,CA,82.26,17.74,2.06,0,0,0,11/5/2019,11/11/2019,1
20191029,CA,82.26,17.74,2.06,0,0,0,10/29/2019,11/4/2019,1
20191022,CA,82.26,17.74,2.06,0,0,0,10/22/2019,10/28/2019,1
20191015,CA,85.4,14.6,2.06,0,0,0,10/15/2019,10/21/2019,1
20191008,CA,95.29,4.71,2.06,0,0,0,10/8/2019,10/14/2019,1
20191001,CA,95.29,4.71,2.06,0,0,0,10/1/2019,10/7/2019,1
20190924,CA,89.73,10.27,2.06,0,0,0,9/24/2019,9/30/2019,1
20190917,CA,89.61,10.39,2.06,0,0,0,9/17/2019,9/23/2019,1
20190910,CA,90.94,9.06,1.09,0.01,0,0,9/10/2019,9/16/2019,1
20190903,CA,90.94,9.06,1.09,0,0,0,9/3/2019,9/9/2019,1
20190827,CA,90.94,9.06,1.09,0,0,0,8/27/2019,9/2/2019,1
20190820,CA,93.27,6.73,0,0,0,0,8/20/2019,8/26/2019,1
20190813,CA,94.07,5.93,0,0,0,0,8/13/2019,8/19/2019,1
20190806,CA,95.55,4.45,0,0,0,0,8/6/2019,8/12/2019,1
20190730,CA,95.68,4.32,0,0,0,0,7/30/2019,8/5/2019,1
20190723,CA,95.68,4.32,0,0,0,0,7/23/2019,7/29/2019,1
20190716,CA,95.68,4.32,0,0,0,0,7/16/2019,7/22/2019,1
20190709,CA,95.68,4.32,0,0,0,0,7/9/2019,7/15/2019,1
20190702,CA,95.68,4.32,0,0,0,0,7/2/2019,7/8/2019,1
20190625,CA,95.68,4.32,0,0,0,0,6/25/2019,7/1/2019,1
20190618,CA,95.68,4.32,0,0,0,0,6/18/2019,6/24/2019,1
20190611,CA,95.68,4.32,0,0,0,0,6/11/2019,6/17/2019,1
20190604,CA,95.68,4.32,0,0,0,0,6/4/2019,6/10/2019,1
20190528,CA,94.03,5.97,0,0,0,0,5/28/2019,6/3/2019,1
20190521,CA,94.03,5.97,0,0,0,0,5/21/2019,5/27/2019,1
20190514,CA,94.03,5.97,0,0,0,0,5/14/2019,5/20/2019,1
20190507,CA,94.03,5.97,0,0,0,0,5/7/2019,5/13/2019,1
20190430,CA,94.03,5.97,0,0,0,0,4/30/2019,5/6/2019,1
20190423,CA,94.03,5.97,0,0,0,0,4/23/2019,4/29/2019,1
20190416,CA,94.03,5.97,0,0,0,0,4/16/2019,4/22/2019,1
20190409,CA,94.03,5.97,0,0,0,0,4/9/2019,4/15/2019,1
20190402,CA,93.42,6.58,0,0,0,0,4/2/2019,4/8/2019,1
20190326,CA,93.42,6.58,0,0,0,0,3/26/2019,4/1/2019,1
20190319,CA,93.42,6.58,0,0,0,0,3/19/2019,3/25/2019,1
20190312,CA,93.42,6.58,0,0,0,0,3/12/2019,3/18/2019,1
20190305,CA,89.84,10.16,0.6,0,0,0,3/5/2019,3/11/2019,1
20190226,CA,87.17,12.83,2.33,0,0,0,2/26/2019,3/4/2019,1
20190219,CA,67.07,32.93,3.77,1.36,0,0,2/19/2019,2/25/2019,1
20190212,CA,36.77,63.23,10.55,1.63,0,0,2/12/2019,2/18/2019,1
20190205,CA,34.37,65.63,10.55,1.89,0,0,2/5/2019,2/11/2019,1
20190129,CA,23.93,76.07,23.66,1.89,0,0,1/29/2019,2/4/2019,1
20190122,CA,7.77,92.23,72.23,3.44,0.71,0,1/22/2019,1/28/2019,1
20190115,CA,7.77,92.23,75.17,5.54,0.71,0,1/15/2019,1/21/2019,1
20190108,CA,7.77,92.23,75.17,14.12,1.55,0,1/8/2019,1/14/2019,1
20190101,CA,7.77,92.23,75.17,14.12,2.1,0,1/1/2019,1/7/2019,1
20181225,CA,7.77,92.23,75.17,16.25,2.1,0,12/25/2018,12/31/2018,1
20181218,CA,7.77,92.23,75.17,16.87,2.1,0,12/18/2018,12/24/2018,1
20181211,CA,7.77,92.23,75.17,16.87,2.1,0,12/11/2018,12/17/2018,1
20181204,CA,7.77,92.23,79.69,18.34,3.78,0,12/4/2018,12/10/2018,1
20181127,CA,0,100,83.66,18.33,3.78,0,11/27/2018,12/3/2018,1
20181120,CA,0,100,77.62,18.36,3.78,0,11/20/2018,11/26/2018,1
20181113,CA,0,100,53.2,18.35,2.39,0,11/13/2018,11/19/2018,1
20181106,CA,0,100,51.92,18.35,2.39,0,11/6/2018,11/12/2018,1
20181030,CA,15.16,84.84,47.94,19.3,2.73,0,10/30/2018,11/5/2018,1
20181023,CA,15.16,84.84,47.94,19.3,2.73,0,10/23/2018,10/29/2018,1
20181016,CA,15.16,84.84,47.94,22.77,2.87,0,10/16/2018,10/22/2018,1
20181009,CA,15.16,84.84,47.94,22.77,4.87,0,10/9/2018,10/15/2018,1
20181002,CA,12.18,87.82,47.97,22.82,4.93,0,10/2/2018,10/8/2018,1
20180925,CA,12.18,87.82,47.97,22.82,4.94,0,9/25/2018,10/1/2018,1
20180918,CA,12.18,87.82,47.97,22.82,4.94,0,9/18/2018,9/24/2018,1
20180911,CA,12.18,87.82,47.97,22.82,4.94,0,9/11/2018,9/17/2018,1
20180904,CA,13.79,86.21,47.58,22.89,2.77,0,9/4/2018,9/10/2018,1
20180828,CA,13.79,86.21,47.58,21.05,2.77,0,8/28/2018,9/3/2018,1
20180821,CA,13.79,86.21,47.19,20.75,2.77,0,8/21/2018,8/27/2018,1
20180814,CA,13.84,86.16,47.19,20.75,2.77,0,8/14/2018,8/20/2018,1
20180807,CA,13.83,86.17,45.05,20.75,2.77,0,8/7/2018,8/13/2018,1
20180731,CA,13.84,86.16,44.8,20.75,2.77,0,7/31/2018,8/6/2018,1
20180724,CA,13.82,86.18,44.73,20.75,2.77,0,7/24/2018,7/30/2018,1
20180717,CA,14.85,85.15,44.14,20.75,2.77,0,7/17/2018,7/23/2018,1
20180710,CA,14.85,85.15,44.12,20.75,2.77,0,7/10/2018,7/16/2018,1
